shank,electrode,x,y
3,787,32,5895
3,788,0,5910
3,789,32,5910
3,790,0,5925
3,791,32,5925
3,792,0,5940
3,793,32,5940
3,794,0,5955
3,795,32,5955
3,796,0,5970
3,797,32,5970
3,798,0,5985
3,799,32,5985
3,800,0,6000
3,801,32,6000
3,802,0,6015
3,803,32,6015
3,804,0,6030
3,805,32,6030
3,806,0,6045
3,807,32,6045
3,808,0,6060
3,809,32,6060
3,810,0,6075
3,811,32,6075
3,812,0,6090
3,813,32,6090
3,814,0,6105
3,815,32,6105
3,816,0,6120
3,817,32,6120
3,818,0,6135
3,819,32,6135
3,820,0,6150
3,821,32,6150
3,822,0,6165
3,823,32,6165
3,824,0,6180
3,825,32,6180
3,826,0,6195
3,827,32,6195
3,828,0,6210
3,829,32,6210
3,830,0,6225
3,831,32,6225
3,832,0,6240
3,833,32,6240
3,834,0,6255
3,835,32,6255
3,836,0,6270
3,837,32,6270
3,838,0,6285
3,839,32,6285
3,840,0,6300
3,841,32,6300
3,842,0,6315
3,843,32,6315
3,844,0,6330
3,845,32,6330
3,846,0,6345
3,847,32,6345
3,848,0,6360
3,849,32,6360
3,850,0,6375
3,851,32,6375
3,852,0,6390
3,853,32,6390
3,854,0,6405
3,855,32,6405
3,856,0,6420
3,857,32,6420
3,858,0,6435
3,859,32,6435
3,860,0,6450
3,861,32,6450
3,862,0,6465
3,863,32,6465
3,864,0,6480
3,865,32,6480
3,866,0,6495
3,867,32,6495
3,868,0,6510
3,869,32,6510
3,870,0,6525
3,871,32,6525
3,872,0,6540
3,873,32,6540
3,874,0,6555
3,875,32,6555
3,876,0,6570
3,877,32,6570
3,878,0,6585
3,879,32,6585
3,880,0,6600
3,881,32,6600
3,882,0,6615
3,883,32,6615
3,884,0,6630
3,885,32,6630
3,886,0,6645
3,887,32,6645
3,888,0,6660
3,889,32,6660
3,890,0,6675
3,891,32,6675
3,892,0,6690
3,893,32,6690
3,894,0,6705
3,895,32,6705
3,896,0,6720
3,897,32,6720
3,898,0,6735
3,899,32,6735
3,900,0,6750
3,901,32,6750
3,902,0,6765
3,903,32,6765
3,904,0,6780
3,905,32,6780
3,906,0,6795
3,907,32,6795
3,908,0,6810
3,909,32,6810
3,910,0,6825
3,911,32,6825
3,912,0,6840
3,913,32,6840
3,914,0,6855
3,915,32,6855
3,916,0,6870
3,917,32,6870
3,918,0,6885
3,919,32,6885
3,920,0,6900
3,921,32,6900
3,922,0,6915
3,923,32,6915
3,924,0,6930
3,925,32,6930
3,926,0,6945
3,927,32,6945
3,928,0,6960
3,929,32,6960
3,930,0,6975
3,931,32,6975
3,932,0,6990
3,933,32,6990
3,934,0,7005
3,935,32,7005
3,936,0,7020
3,937,32,7020
3,938,0,7035
3,939,32,7035
3,940,0,7050
3,941,32,7050
3,942,0,7065
3,943,32,7065
3,944,0,7080
3,945,32,7080
3,946,0,7095
3,947,32,7095
3,948,0,7110
3,949,32,7110
3,950,0,7125
3,951,32,7125
3,952,0,7140
3,953,32,7140
3,954,0,7155
3,955,32,7155
3,956,0,7170
3,957,32,7170
3,958,0,7185
3,959,32,7185
3,960,0,7200
3,961,32,7200
3,962,0,7215
3,963,32,7215
3,964,0,7230
3,965,32,7230
3,966,0,7245
3,967,32,7245
3,968,0,7260
3,969,32,7260
3,970,0,7275
3,971,32,7275
3,972,0,7290
3,973,32,7290
3,974,0,7305
3,975,32,7305
3,976,0,7320
3,977,32,7320
3,978,0,7335
3,979,32,7335
3,980,0,7350
3,981,32,7350
3,982,0,7365
3,983,32,7365
3,984,0,7380
3,985,32,7380
3,986,0,7395
3,987,32,7395
3,988,0,7410
3,989,32,7410
3,990,0,7425
3,991,32,7425
3,992,0,7440
3,993,32,7440
3,994,0,7455
3,995,32,7455
3,996,0,7470
3,997,32,7470
3,998,0,7485
3,999,32,7485
3,1000,0,7500
3,1001,32,7500
3,1002,0,7515
3,1003,32,7515
3,1004,0,7530
3,1005,32,7530
3,1006,0,7545
3,1007,32,7545
3,1008,0,7560
3,1009,32,7560
3,1010,0,7575
3,1011,32,7575
3,1012,0,7590
3,1013,32,7590
3,1014,0,7605
3,1015,32,7605
3,1016,0,7620
3,1017,32,7620
3,1018,0,7635
3,1019,32,7635
3,1020,0,7650
3,1021,32,7650
3,1022,0,7665
3,1023,32,7665
3,1024,0,7680
3,1025,32,7680
3,1026,0,7695
3,1027,32,7695
3,1028,0,7710
3,1029,32,7710
3,1030,0,7725
3,1031,32,7725
3,1032,0,7740
3,1033,32,7740
3,1034,0,7755
3,1035,32,7755
3,1036,0,7770
3,1037,32,7770
3,1038,0,7785
3,1039,32,7785
3,1040,0,7800
3,1041,32,7800
3,1042,0,7815
3,1043,32,7815
3,1044,0,7830
3,1045,32,7830
3,1046,0,7845
3,1047,32,7845
3,1048,0,7860
3,1049,32,7860
3,1050,0,7875
3,1051,32,7875
3,1052,0,7890
3,1053,32,7890
3,1054,0,7905
3,1055,32,7905
3,1056,0,7920
3,1057,32,7920
3,1058,0,7935
3,1059,32,7935
3,1060,0,7950
3,1061,32,7950
3,1062,0,7965
3,1063,32,7965
3,1064,0,7980
3,1065,32,7980
3,1066,0,7995
3,1067,32,7995
3,1068,0,8010
3,1069,32,8010
3,1070,0,8025
3,1071,32,8025
3,1072,0,8040
3,1073,32,8040
3,1074,0,8055
3,1075,32,8055
3,1076,0,8070
3,1077,32,8070
3,1078,0,8085
3,1079,32,8085
3,1080,0,8100
3,1081,32,8100
3,1082,0,8115
3,1083,32,8115
3,1084,0,8130
3,1085,32,8130
3,1086,0,8145
3,1087,32,8145
3,1088,0,8160
3,1089,32,8160
3,1090,0,8175
3,1091,32,8175
3,1092,0,8190
3,1093,32,8190
3,1094,0,8205
3,1095,32,8205
3,1096,0,8220
3,1097,32,8220
3,1098,0,8235
3,1099,32,8235
3,1100,0,8250
3,1101,32,8250
3,1102,0,8265
3,1103,32,8265
3,1104,0,8280
3,1105,32,8280
3,1106,0,8295
3,1107,32,8295
3,1108,0,8310
3,1109,32,8310
3,1110,0,8325
3,1111,32,8325
3,1112,0,8340
3,1113,32,8340
3,1114,0,8355
3,1115,32,8355
3,1116,0,8370
3,1117,32,8370
3,1118,0,8385
3,1119,32,8385
3,1120,0,8400
3,1121,32,8400
3,1122,0,8415
3,1123,32,8415
3,1124,0,8430
3,1125,32,8430
3,1126,0,8445
3,1127,32,8445
3,1128,0,8460
3,1129,32,8460
3,1130,0,8475
3,1131,32,8475
3,1132,0,8490
3,1133,32,8490
3,1134,0,8505
3,1135,32,8505
3,1136,0,8520
3,1137,32,8520
3,1138,0,8535
3,1139,32,8535
3,1140,0,8550
3,1141,32,8550
3,1142,0,8565
3,1143,32,8565
3,1144,0,8580
3,1145,32,8580
3,1146,0,8595
3,1147,32,8595
3,1148,0,8610
3,1149,32,8610
3,1150,0,8625
3,1151,32,8625
3,1152,0,8640
3,1153,32,8640
3,1154,0,8655
3,1155,32,8655
3,1156,0,8670
3,1157,32,8670
3,1158,0,8685
3,1159,32,8685
3,1160,0,8700
3,1161,32,8700
3,1162,0,8715
3,1163,32,8715
3,1164,0,8730
3,1165,32,8730
3,1166,0,8745
3,1167,32,8745
3,1168,0,8760
3,1169,32,8760
3,1170,0,8775
3,1171,32,8775
3,1172,0,8790
3,1173,32,8790
3,1174,0,8805
3,1175,32,8805
3,1176,0,8820
3,1177,32,8820
3,1178,0,8835
3,1179,32,8835
3,1180,0,8850
3,1181,32,8850
3,1182,0,8865
3,1183,32,8865
3,1184,0,8880
3,1185,32,8880
3,1186,0,8895
3,1187,32,8895
3,1188,0,8910
3,1189,32,8910
3,1190,0,8925
3,1191,32,8925
3,1192,0,8940
3,1193,32,8940
3,1194,0,8955
3,1195,32,8955
3,1196,0,8970
3,1197,32,8970
3,1198,0,8985
3,1199,32,8985
3,1200,0,9000
3,1201,32,9000
3,1202,0,9015
3,1203,32,9015
3,1204,0,9030
3,1205,32,9030
3,1206,0,9045
3,1207,32,9045
3,1208,0,9060
3,1209,32,9060
3,1210,0,9075
3,1211,32,9075
3,1212,0,9090
3,1213,32,9090
3,1214,0,9105
3,1215,32,9105
3,1216,0,9120
3,1217,32,9120
3,1218,0,9135
3,1219,32,9135
3,1220,0,9150
3,1221,32,9150
3,1222,0,9165
3,1223,32,9165
3,1224,0,9180
3,1225,32,9180
3,1226,0,9195
3,1227,32,9195
3,1228,0,9210
3,1229,32,9210
3,1230,0,9225
3,1231,32,9225
3,1232,0,9240
3,1233,32,9240
3,1234,0,9255
3,1235,32,9255
3,1236,0,9270
3,1237,32,9270
3,1238,0,9285
3,1239,32,9285
3,1240,0,9300
3,1241,32,9300
3,1242,0,9315
3,1243,32,9315
3,1244,0,9330
3,1245,32,9330
3,1246,0,9345
3,1247,32,9345
3,1248,0,9360
3,1249,32,9360
3,1250,0,9375
3,1251,32,9375
3,1252,0,9390
3,1253,32,9390
3,1254,0,9405
3,1255,32,9405
3,1256,0,9420
3,1257,32,9420
3,1258,0,9435
3,1259,32,9435
3,1260,0,9450
3,1261,32,9450
3,1262,0,9465
3,1263,32,9465
3,1264,0,9480
3,1265,32,9480
3,1266,0,9495
3,1267,32,9495
3,1268,0,9510
3,1269,32,9510
3,1270,0,9525
3,1271,32,9525
3,1272,0,9540
3,1273,32,9540
3,1274,0,9555
3,1275,32,9555
3,1276,0,9570
3,1277,32,9570
3,1278,0,9585
3,1279,32,9585
